region,capacity_scenario,lifetime_scenario,year,annual_waste_tonnes,cumulative_waste_tonnes
Gujarat,Conservative,Early_Loss,2031,22749.01491510453,104996.95368074322
Gujarat,Conservative,Early_Loss,2032,27246.084492369297,132243.03817311252
Gujarat,Conservative,Early_Loss,2033,32419.98921677758,164663.0273898901
Gujarat,Conservative,Early_Loss,2034,38186.55833440311,202849.58572429323
Gujarat,Conservative,Early_Loss,2035,44417.22238153009,247266.80810582332
Gujarat,Conservative,Early_Loss,2036,50974.366594116094,298241.17469993944
Gujarat,Conservative,Early_Loss,2037,57727.33673979656,355968.511439736
Gujarat,Conservative,Early_Loss,2038,64556.60670369055,420525.11814342655
Gujarat,Conservative,Early_Loss,2039,71353.16398993693,491878.2821333635
Gujarat,Conservative,Early_Loss,2040,78016.83249403276,569895.1146273962
Gujarat,Conservative,Early_Loss,2041,84454.93346462063,654350.0480920168
Gujarat,Conservative,Early_Loss,2042,90581.60117058357,744931.6492626003
Gujarat,Conservative,Early_Loss,2043,96317.67911091006,841249.3283735104
Gujarat,Conservative,Early_Loss,2044,101591.0271405164,942840.3555140268
Gujarat,Conservative,Early_Loss,2045,106337.07616282994,1049177.4316768567
Gujarat,Conservative,Early_Loss,2046,110499.4984832524,1159676.9301601092
Gujarat,Conservative,Early_Loss,2047,114030.89327452189,1273707.823434631
Gujarat,Conservative,Early_Loss,2048,116893.41191009333,1390601.2353447245
Gujarat,Conservative,Early_Loss,2049,119059.26736662223,1509660.5027113468
Gujarat,Conservative,Early_Loss,2050,120511.08706755227,1630171.5897788992
Gujarat,Conservative,Early_Loss,2051,121242.08092232225,1751413.6707012216
Gujarat,Conservative,Early_Loss,2052,121255.96599518647,1872669.636696408
Gujarat,Conservative,Early_Loss,2053,120566.86077108499,1993236.497467493
Gujarat,Conservative,Early_Loss,2054,119198.69302016878,2112435.190487662
Gujarat,Conservative,Early_Loss,2055,117184.51655760536,2229619.7070452673
Gujarat,Conservative,Early_Loss,2056,114565.78941413539,2344185.4964594026
Gujarat,Conservative,Early_Loss,2057,111391.31539698438,2455576.811856387
Gujarat,Conservative,Early_Loss,2058,107716.10502915576,2563292.916885543
Gujarat,Conservative,Early_Loss,2059,103600.1328857452,2666893.0497712884
Gujarat,Conservative,Early_Loss,2060,99107.02624426264,2766000.076015551
Gujarat,Conservative,Early_Loss,2061,94302.72154993674,2860302.7975654877
Gujarat,Conservative,Early_Loss,2062,89254.12539924329,2949556.9229647308
Gujarat,Conservative,Early_Loss,2063,84027.81559434147,3033584.7385590724
Gujarat,Conservative,Early_Loss,2064,78688.81540035839,3112273.5539594307
Gujarat,Conservative,Early_Loss,2065,73299.47058246797,3185573.0245418986
Gujarat,Conservative,Early_Loss,2066,67918.45429320609,3253491.4788351045
Gujarat,Conservative,Early_Loss,2067,62599.919642640256,3316091.398477745
Gujarat,Conservative,Early_Loss,2068,57392.81406055648,3373484.2125383015
Gujarat,Conservative,Early_Loss,2069,52340.363609082975,3425824.5761473845
Gujarat,Conservative,Early_Loss,2070,47479.72948353108,3473304.3056309153
Gujarat,Conservative,Early_Loss,2071,42841.83329234637,3516146.138923262
Gujarat,Conservative,Early_Loss,2072,38451.342551950715,3554597.4814752126
Gujarat,Conservative,Early_Loss,2073,34326.80335169906,3588924.2848269115
Gujarat,Conservative,Early_Loss,2074,30480.903478225715,3619405.188305137
Gujarat,Conservative,Early_Loss,2075,26920.846529992024,3646326.034835129
Gujarat,Conservative,Early_Loss,2076,23648.815745889282,3669974.8505810183
Gujarat,Conservative,Early_Loss,2077,20662.505412637223,3690637.3559936555
Gujarat,Conservative,Early_Loss,2078,17955.69775700427,3708593.05375066
Gujarat,Conservative,Early_Loss,2079,15518.864085191002,3724111.9178358507
Gujarat,Conservative,Early_Loss,2080,13339.770487544687,3737451.6883233953
Gujarat,Conservative,Early_Loss,2081,11404.070545033495,3748855.758868429
Gujarat,Conservative,Early_Loss,2082,9695.870005190693,3758551.6288736197
Gujarat,Conservative,Early_Loss,2083,8198.251186702742,3766749.8800603226
Gujarat,Conservative,Early_Loss,2084,6893.747775502048,3773643.6278358246
Gujarat,Conservative,Early_Loss,2085,5764.763555147164,3779408.391390972
Gujarat,Conservative,Early_Loss,2086,4793.931352100038,3784202.3227430717
Gujarat,Conservative,Early_Loss,2087,3964.410975551465,3788166.733718623
Gujarat,Conservative,Early_Loss,2088,3260.1271189531335,3791426.860837576
Gujarat,Conservative,Early_Loss,2089,2665.9500182397246,3794092.8108558157
Gujarat,Conservative,Early_Loss,2090,2167.8231054407206,3796260.6339612566
Gujarat,Conservative,Early_Loss,2091,1752.8429532726122,3798013.476914529
Gujarat,Conservative,Early_Loss,2092,1409.2974922648511,3799422.774406794
Gujarat,Conservative,Early_Loss,2093,1126.6688279514365,3800549.4432347454
Gujarat,Conservative,Early_Loss,2094,896.2387091651044,3801445.6819439107
Gujarat,Conservative,Early_Loss,2095,707.7468495820873,3802153.4287934927
Gujarat,Conservative,Early_Loss,2096,556.2453802583855,3802709.674173751
Gujarat,Conservative,Early_Loss,2097,434.66048676872344,3803144.33466052
Gujarat,Conservative,Early_Loss,2098,337.845398378541,3803482.1800588984
Gujarat,Conservative,Early_Loss,2099,261.3050894315976,3803743.48514833
Gujarat,Conservative,Early_Loss,2100,200.3785739790977,3803943.8637223095
Gujarat,Conservative,Early_Loss,2101,153.75815959196532,3804097.6218819013
Gujarat,Conservative,Early_Loss,2102,117.44855364509769,3804215.0704355463
Gujarat,Conservative,Early_Loss,2103,88.16102769903956,3804303.2314632456
Gujarat,Conservative,Early_Loss,2104,67.63840285672299,3804370.8698661025
Gujarat,Conservative,Early_Loss,2105,50.818648321562,3804421.688514424
Gujarat,Conservative,Early_Loss,2106,41.598604452732964,3804463.287118877
Gujarat,Conservative,Early_Loss,2107,26.214843611072958,3804489.501962488
Gujarat,Conservative,Early_Loss,2108,20.145219390583268,3804509.647181879
Gujarat,Conservative,Early_Loss,2109,13.817989168220603,3804523.465171047
Gujarat,Conservative,Early_Loss,2110,9.140728530010701,3804532.605899577
Gujarat,Conservative,Early_Loss,2111,5.867939435238189,3804538.4738390124
Gujarat,Conservative,Early_Loss,2112,3.6837005303387915,3804542.1575395428
Gujarat,Conservative,Early_Loss,2113,2.2767431297464396,3804544.4342826726
Gujarat,Conservative,Early_Loss,2114,1.3924135520213337,3804545.8266962245
Gujarat,Conservative,Early_Loss,2115,0.8455136525050642,3804546.672209877
Gujarat,Conservative,Early_Loss,2116,0.5108340359191094,3804547.183043913
Gujarat,Conservative,Early_Loss,2117,0.30743154479921353,3804547.4904754576
Gujarat,Conservative,Early_Loss,2118,0.18439294288860003,3804547.6748684007
Gujarat,Conservative,Early_Loss,2119,0.11022501712969904,3804547.785093418
Gujarat,Conservative,Early_Loss,2120,0.06564608543792398,3804547.8507395033
Gujarat,Conservative,Early_Loss,2121,0.038926164420022946,3804547.889665668
Gujarat,Conservative,Early_Loss,2122,0.022958590333133966,3804547.912624258
Gujarat,Conservative,Early_Loss,2123,0.013449851013224136,3804547.926074109
Gujarat,Conservative,Early_Loss,2124,0.007811555092075647,3804547.933885664
Gujarat,Conservative,Early_Loss,2125,0.00448619168674874,3804547.9383718558
Gujarat,Conservative,Early_Loss,2126,0.0025383467498541912,3804547.9409102025
Gujarat,Conservative,Early_Loss,2127,0.0014074411281459127,3804547.9423176437
Gujarat,Conservative,Early_Loss,2128,0.0007584095986315685,3804547.943076053
Gujarat,Conservative,Early_Loss,2129,0.000391639658768355,3804547.943467693
Gujarat,Conservative,Early_Loss,2130,0.0001887148197777549,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2014,0.0,0.0
Gujarat,Conservative,Regular_Loss,2015,0.0007433690636621249,0.0007433690636621249
Gujarat,Conservative,Regular_Loss,2016,0.030192979496313353,0.030936348559975478
Gujarat,Conservative,Regular_Loss,2017,0.2449921680550061,0.2759285166149816
Gujarat,Conservative,Regular_Loss,2018,1.0351894646517652,1.3111179812667468
Gujarat,Conservative,Regular_Loss,2019,3.1023375077739574,4.413455489040704
Gujarat,Conservative,Regular_Loss,2020,7.54001419623122,11.953469685271923
Gujarat,Conservative,Regular_Loss,2021,15.95114101199372,27.904610697265642
Gujarat,Conservative,Regular_Loss,2022,30.628887717342213,58.533498414607855
Gujarat,Conservative,Regular_Loss,2023,54.785878506102215,113.31937692071007
Gujarat,Conservative,Regular_Loss,2024,92.92339301146667,206.24276993217674
Gujarat,Conservative,Regular_Loss,2025,151.4079390313781,357.65070896355485
Gujarat,Conservative,Regular_Loss,2026,239.20698172397132,596.8576906875262
Gujarat,Conservative,Regular_Loss,2027,368.906899652384,965.7645903399102
Gujarat,Conservative,Regular_Loss,2028,558.1880474313257,1523.952637771236
Gujarat,Conservative,Regular_Loss,2029,831.9143717364227,2355.8670095076586
Gujarat,Conservative,Regular_Loss,2030,1224.2420390841785,3580.109048591837
Gujarat,Conservative,Regular_Loss,2031,1780.5361116468528,5360.64516023869
Gujarat,Conservative,Regular_Loss,2032,2559.0506892856474,7919.695849524337
Gujarat,Conservative,Regular_Loss,2033,3632.152025352209,11551.847874876546
Gujarat,Conservative,Regular_Loss,2034,5086.924879956044,16638.77275483259
Gujarat,Conservative,Regular_Loss,2035,7025.032253701733,23663.80500853432
Gujarat,Conservative,Regular_Loss,2036,9561.700768283692,33225.50577681801
Gujarat,Conservative,Regular_Loss,2037,12823.691057122413,46049.19683394043
Gujarat,Conservative,Regular_Loss,2038,16946.094881617126,62995.291715557556
Gujarat,Conservative,Regular_Loss,2039,22067.786061286937,85063.0777768445
Gujarat,Conservative,Regular_Loss,2040,28325.34578201247,113388.42355885697
Gujarat,Conservative,Regular_Loss,2041,35845.28834490511,149233.71190376207
Gujarat,Conservative,Regular_Loss,2042,44734.436439866484,193968.14834362856
Gujarat,Conservative,Regular_Loss,2043,55068.34669880096,249036.49504242954
Gujarat,Conservative,Regular_Loss,2044,66877.78824479681,315914.28328722634
Gujarat,Conservative,Regular_Loss,2045,80133.46510894579,396047.74839617213
Gujarat,Conservative,Regular_Loss,2046,94729.49643169194,490777.24482786405
Gujarat,Conservative,Regular_Loss,2047,110466.67550159607,601243.9203294602
Gujarat,Conservative,Regular_Loss,2048,127037.2419018478,728281.162231308
Gujarat,Conservative,Regular_Loss,2049,144013.77304186428,872294.9352731722
Gujarat,Conservative,Regular_Loss,2050,160845.67125327827,1033140.6065264505
Gujarat,Conservative,Regular_Loss,2051,176867.2945535853,1210007.9010800358
Gujarat,Conservative,Regular_Loss,2052,191321.65560378038,1401329.5566838162
Gujarat,Conservative,Regular_Loss,2053,203402.40396343867,1604731.960647255
Gujarat,Conservative,Regular_Loss,2054,212314.29982445034,1817046.2604717053
Gujarat,Conservative,Regular_Loss,2055,217348.725891543,2034394.9863632484
Gujarat,Conservative,Regular_Loss,2056,217966.55820634906,2252361.5445695976
Gujarat,Conservative,Regular_Loss,2057,213876.90358571542,2466238.448155313
Gujarat,Conservative,Regular_Loss,2058,205097.9560661403,2671336.4042214532
Gujarat,Conservative,Regular_Loss,2059,191986.53192717975,2863322.936148633
Gujarat,Conservative,Regular_Loss,2060,175226.2737026621,3038549.2098512948
Gujarat,Conservative,Regular_Loss,2061,155770.9494742624,3194320.1593255573
Gujarat,Conservative,Regular_Loss,2062,134747.76942593584,3329067.9287514933
Gujarat,Conservative,Regular_Loss,2063,113334.4182088396,3442402.346960333
Gujarat,Conservative,Regular_Loss,2064,92630.20321522423,3535032.5501755574
Gujarat,Conservative,Regular_Loss,2065,73544.0479682231,3608576.5981437806
Gujarat,Conservative,Regular_Loss,2066,56718.70686427013,3665295.3050080505
Gujarat,Conservative,Regular_Loss,2067,42502.04438179393,3707797.3493898446
Gujarat,Conservative,Regular_Loss,2068,30964.982068719426,3738762.331458564
Gujarat,Conservative,Regular_Loss,2069,21955.392708074076,3760717.724166638
Gujarat,Conservative,Regular_Loss,2070,15171.050790269479,3775888.7749569076
Gujarat,Conservative,Regular_Loss,2071,10234.155934251812,3786122.9308911595
Gujarat,Conservative,Regular_Loss,2072,6754.0670495757895,3792876.9979407354
Gujarat,Conservative,Regular_Loss,2073,4371.2972849711205,3797248.2952257064
Gujarat,Conservative,Regular_Loss,2074,2781.9244957920414,3800030.2197214984
Gujarat,Conservative,Regular_Loss,2075,1745.7205828302656,3801775.9403043287
Gujarat,Conservative,Regular_Loss,2076,1083.111345641728,3802859.0516499705
Gujarat,Conservative,Regular_Loss,2077,666.044144580525,3803525.095794551
Gujarat,Conservative,Regular_Loss,2078,406.7627018568122,3803931.858496408
Gujarat,Conservative,Regular_Loss,2079,247.0717274583737,3804178.9302238664
Gujarat,Conservative,Regular_Loss,2080,149.38538042940013,3804328.3156042956
Gujarat,Conservative,Regular_Loss,2081,89.92014863804293,3804418.2357529337
Gujarat,Conservative,Regular_Loss,2082,53.85349122128895,3804472.0892441547
Gujarat,Conservative,Regular_Loss,2083,32.04692884524543,3804504.136173
Gujarat,Conservative,Regular_Loss,2084,18.90713394361865,3804523.0433069435
Gujarat,Conservative,Regular_Loss,2085,11.025798913925978,3804534.0691058575
Gujarat,Conservative,Regular_Loss,2086,6.330542781683728,3804540.3996486394
Gujarat,Conservative,Regular_Loss,2087,3.561684546908966,3804543.9613331864
Gujarat,Conservative,Regular_Loss,2088,1.9527944376998694,3804545.914127624
Gujarat,Conservative,Regular_Loss,2089,1.0369471933288237,3804546.9510748177
Gujarat,Conservative,Regular_Loss,2090,0.5296972773305222,3804547.480772095
Gujarat,Conservative,Regular_Loss,2091,0.2584341060479586,3804547.739206201
Gujarat,Conservative,Regular_Loss,2092,0.11952313051826648,3804547.8587293313
Gujarat,Conservative,Regular_Loss,2093,0.05199270231683647,3804547.9107220336
Gujarat,Conservative,Regular_Loss,2094,0.021102171214329155,3804547.931824205
Gujarat,Conservative,Regular_Loss,2095,0.007925345692293216,3804547.9397495505
Gujarat,Conservative,Regular_Loss,2096,0.002731074789354232,3804547.942480625
Gujarat,Conservative,Regular_Loss,2097,0.0008560348021798936,3804547.94333666
Gujarat,Conservative,Regular_Loss,2098,0.00024188026150908317,3804547.9435785403
Gujarat,Conservative,Regular_Loss,2099,6.104474411456042e-05,3804547.9436395853
Gujarat,Conservative,Regular_Loss,2100,1.3629784290663875e-05,3804547.943653215
Gujarat,Conservative,Regular_Loss,2101,2.6658162104942777e-06,3804547.943655881
Gujarat,Conservative,Regular_Loss,2102,4.520857879020137e-07,3804547.9436563333
Gujarat,Conservative,Regular_Loss,2103,6.577172961502664e-08,3804547.943656399
Gujarat,Conservative,Regular_Loss,2104,8.118613962445716e-09,3804547.943656407
Gujarat,Conservative,Regular_Loss,2105,8.405279720529074e-10,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2106,7.211783068310955e-11,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2107,5.063428115417693e-12,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2108,2.8677296914360473e-13,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2109,1.2058281540705096e-14,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2110,0.0,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2111,0.0,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2112,0.0,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2113,0.0,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2114,0.0,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2115,0.0,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2116,0.0,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2117,0.0,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2118,0.0,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2119,0.0,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2120,0.0,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2121,0.0,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2122,0.0,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2123,0.0,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2124,0.0,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2125,0.0,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2126,0.0,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2127,0.0,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2128,0.0,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2129,0.0,3804547.9436564078
Gujarat,Conservative,Regular_Loss,2130,0.0,3804547.9436564078
Gujarat,Medium,Fixed_25,2014,0.0,0.0
Gujarat,Medium,Fixed_25,2015,0.0,0.0
Gujarat,Medium,Fixed_25,2016,0.0,0.0
Gujarat,Medium,Fixed_25,2017,0.0,0.0
Gujarat,Medium,Fixed_25,2018,0.0,0.0
Gujarat,Medium,Fixed_25,2019,0.0,0.0
Gujarat,Medium,Fixed_25,2020,0.0,0.0
Gujarat,Medium,Fixed_25,2021,0.0,0.0
Gujarat,Medium,Fixed_25,2022,0.0,0.0
Gujarat,Medium,Fixed_25,2023,0.0,0.0
Gujarat,Medium,Fixed_25,2024,0.0,0.0
Gujarat,Medium,Fixed_25,2025,0.0,0.0
Gujarat,Medium,Fixed_25,2026,0.0,0.0
Gujarat,Medium,Fixed_25,2027,0.0,0.0
Gujarat,Medium,Fixed_25,2028,0.0,0.0
Gujarat,Medium,Fixed_25,2029,0.0,0.0
Gujarat,Medium,Fixed_25,2030,0.0,0.0
Gujarat,Medium,Fixed_25,2031,0.0,0.0
Gujarat,Medium,Fixed_25,2032,0.0,0.0
Gujarat,Medium,Fixed_25,2033,0.0,0.0
Gujarat,Medium,Fixed_25,2034,0.0,0.0
Gujarat,Medium,Fixed_25,2035,0.0,0.0
Gujarat,Medium,Fixed_25,2036,0.0,0.0
Gujarat,Medium,Fixed_25,2037,0.0,0.0
Gujarat,Medium,Fixed_25,2038,0.0,0.0
Gujarat,Medium,Fixed_25,2039,64872.5,64872.5
Gujarat,Medium,Fixed_25,2040,5945.8,70818.3
Gujarat,Medium,Fixed_25,2041,8829.1,79647.40000000001
Gujarat,Medium,Fixed_25,2042,9825.9,89473.3
Gujarat,Medium,Fixed_25,2043,24971.8,114445.1
Gujarat,Medium,Fixed_25,2044,60154.49999999999,174599.6
Gujarat,Medium,Fixed_25,2045,31637.199999999997,206236.8
Gujarat,Medium,Fixed_25,2046,108887.8,315124.6
Gujarat,Medium,Fixed_25,2047,187477.5,502602.1
Gujarat,Medium,Fixed_25,2048,145217.8,647819.8999999999
Gujarat,Medium,Fixed_25,2049,300321.69999999995,948141.5999999999
Gujarat,Medium,Fixed_25,2050,346624.60000000003,1294766.2
Gujarat,Medium,Fixed_25,2051,756438.2000000001,2051204.4
Gujarat,Medium,Fixed_25,2052,560765.717909369,2611970.117909369
Gujarat,Medium,Fixed_25,2053,724570.3237940087,3336540.4417033778
Gujarat,Medium,Fixed_25,2054,730833.4565241693,4067373.8982275473
