region,capacity_scenario,lifetime_scenario,price_scenario,year,annual_material_tonnes,gross_benchmark_value_real_2026_usd,quality_adjusted_gross_value_real_2026_usd,present_value_3pct_real_2026_usd,present_value_5pct_real_2026_usd,present_value_7pct_real_2026_usd
Gujarat,Medium,Regular_Loss,Downside,2027,367.69437191788745,915373.1626559161,795060.7165709804,771903.60832134,757200.6824485527,743047.3986644676
Gujarat,Medium,Regular_Loss,Downside,2028,556.3561222893928,1383848.1940936754,1202199.024653615,1133187.882603087,1090429.9543343445,1050047.1872247488
Gujarat,Medium,Regular_Loss,Downside,2029,829.2943487816736,2060972.079921015,1790791.8104324967,1638828.1889552437,1546953.2969938423,1461819.5528095718
Gujarat,Medium,Regular_Loss,Downside,2030,1221.256021230533,3032503.777242237,2635473.7178709926,2341584.2634505834,2168210.7499414277,2010590.2808408705
Gujarat,Medium,Regular_Loss,Downside,2031,1779.7313891756626,4415538.7631680695,3838174.0985881416,3310842.6934379004,3007309.8377052993,2736565.0867455313
Gujarat,Medium,Regular_Loss,Downside,2032,2568.044104286323,6366044.638022395,5534693.356328733,4635218.551496929,4130073.3981549526,3687999.8791985647
Gujarat,Medium,Regular_Loss,Downside,2033,3668.3453123445015,9086124.732576039,7901049.576311233,6424276.341201664,5615128.4223168995,4920376.584265178
Gujarat,Medium,Regular_Loss,Downside,2034,5184.192578635771,12830222.498126367,11158910.245791733,8808946.792908382,7552789.6916970555,6494587.360074878
Gujarat,Medium,Regular_Loss,Downside,2035,7242.414429936389,17909533.749478273,15579470.095022032,11940366.561872037,10042665.333199734,8474199.476263143
Gujarat,Medium,Regular_Loss,Downside,2036,9993.995690690559,24713830.56660223,21498515.23951801,15996914.36903986,13198223.436988093,10928755.003956418
Gujarat,Medium,Regular_Loss,Downside,2037,13613.744154565222,33664990.14267123,29285112.304625835,21156188.21644591,17122398.64308511,13913145.897329204
Gujarat,Medium,Regular_Loss,Downside,2038,18298.502418838878,45249778.20662813,39362697.89251655,27608204.331925448,21918623.06697217,17477508.612257425
Gujarat,Medium,Regular_Loss,Downside,2039,24263.6495326941,60000798.683252715,52194583.16665581,35541971.34771962,27679901.841309063,21658896.386523675
Gujarat,Medium,Regular_Loss,Downside,2040,31737.60155807628,78482894.30695471,68272123.77103871,45135916.66608629,34482061.79969521,26477106.67927754
Gujarat,Medium,Regular_Loss,Downside,2041,40953.976528292675,101273771.5998449,88097865.53465347,56546667.53356683,42376579.62748749,31930720.70202295
Gujarat,Medium,Regular_Loss,Downside,2042,52141.048525429534,128937922.19890493,112162858.68249556,69896185.33934894,51383097.90194436,37993440.82353175
Gujarat,Medium,Regular_Loss,Downside,2043,65508.09546847645,161992862.74025446,140917289.9736892,85257277.93795839,61481746.84261924,44610805.17927488
Gujarat,Medium,Regular_Loss,Downside,2044,81228.27675954878,200866793.54109788,174733650.067672,102637603.81886098,72605440.70350468,51697382.022189096
Gujarat,Medium,Regular_Loss,Downside,2045,99417.81014164475,245847105.7208816,213861939.96467227,121962476.0287433,84632431.75747709,59134608.51409571
Gujarat,Medium,Regular_Loss,Downside,2046,120111.52118038874,297019918.3009526,258377074.44116908,143057121.555673,97379601.97237094,66769545.92705157
Gujarat,Medium,Regular_Loss,Downside,2047,143235.3909793732,354202192.3326102,308119828.2561598,165629590.5723234,110597259.74703023,74414970.80853944
Gujarat,Medium,Regular_Loss,Downside,2048,168577.58537365744,416870089.9213234,362634515.7995863,189256234.3569914,123966562.47764802,81851384.36441532
Gujarat,Medium,Regular_Loss,Downside,2049,195760.6040933086,484090102.78885114,421109079.956632,213372496.0028458,137101033.0443624,88831647.96522117
Gujarat,Medium,Regular_Loss,Downside,2050,224218.51664707877,554462759.6220124,482326123.23512733,237272491.93720663,149553853.10624784,95088964.90881185
Gujarat,Medium,Regular_Loss,Downside,2051,253184.4771032001,626091751.775602,544636050.2719452,260121210.83055398,160832535.21182698,100348744.31156692
Gujarat,Medium,Regular_Loss,Downside,2052,281694.4193147473,696593071.0763624,605965016.791679,280982783.2984861,170422046.67663205,104344444.81412786
Gujarat,Medium,Regular_Loss,Downside,2053,308612.56134848384,763158078.904931,663869793.2837136,298866915.38965786,177816408.16607788,106836809.67279525
Gujarat,Medium,Regular_Loss,Downside,2054,332682.7219935262,822680405.1399317,715648154.157645,312793171.6316314,182557290.55880764,107635065.7069628
Gujarat,Medium,Regular_Loss,Downside,2055,352606.3613401431,871948932.1957359,758506754.198757,321869581.9252722,184276425.45348153,106617844.83627191
Gujarat,Medium,Regular_Loss,Downside,2056,367143.95478321525,907898479.5357355,789779198.559818,325378572.74772894,182737095.96423885,103751016.50346547
Gujarat,Medium,Regular_Loss,Downside,2057,375231.4139644689,927897697.2766435,807176480.8719488,322860216.2251332,177868985.48491943,99099483.4833034
Gujarat,Medium,Regular_Loss,Downside,2058,376098.6576626794,930042276.3299936,809042046.2013116,314180988.71391886,169790552.83934164,92830396.77379385
Gujarat,Medium,Regular_Loss,Downside,2059,369374.1005788637,913413335.358999,794576561.3822529,299576218.68148774,158814035.23107252,85206178.25447217
Gujarat,Medium,Regular_Loss,Downside,2060,355157.73418634146,878258140.0626066,763995122.3863461,279656517.97777486,145430138.43266755,76567090.51781607
Gujarat,Medium,Regular_Loss,Downside,2061,334047.4219412238,826055127.7559385,718583819.0839641,255372759.23618633,130272265.61147642,67304672.39157179
Gujarat,Medium,Regular_Loss,Downside,2062,307108.43522341846,759438573.7784388,660634202.6928556,227940221.03050637,114063393.44748569,57828916.83009912
Gujarat,Medium,Regular_Loss,Downside,2063,275784.81707794237,681979405.7400389,593252616.4985924,198729503.82692584,97551869.50675076,48533307.37427038
Gujarat,Medium,Regular_Loss,Downside,2064,241761.5716709621,597844416.2585757,520063745.64875054,169138330.98807806,81444772.5733221,39762440.068734184
Gujarat,Medium,Regular_Loss,Downside,2065,206796.63950276605,511380759.8671221,444849171.78547776,140462703.4251023,66348349.33333069,31786700.989213817
Gujarat,Medium,Regular_Loss,Downside,2066,172548.37604529862,426689330.48451436,371176254.900668,113786620.07260182,52723984.38102716,24787291.726103973
Gujarat,Medium,Regular_Loss,Downside,2067,140425.5660763911,347253866.6855614,302075492.7004212,89906124.9683807,40865256.635070354,18853006.07282511
Gujarat,Medium,Regular_Loss,Downside,2068,111482.14453828,275680610.2975354,239814050.10239273,69296481.82916468,30897551.35781165,13988010.86441036
Gujarat,Medium,Regular_Loss,Downside,2069,86368.98511563713,213579085.9251168,185792049.566306,52122647.06183447,22797502.167466093,10128023.146660194
Gujarat,Medium,Regular_Loss,Downside,2070,65343.16180720789,161585003.59307498,140562494.0602194,38285257.056662016,16426320.617119482,7161157.676856432
Gujarat,Medium,Regular_Loss,Downside,2071,48324.29596410929,119499597.52532329,103952477.6052407,27489050.1148443,11569547.850645805,4949540.120348505
Gujarat,Medium,Regular_Loss,Downside,2072,34980.588264519676,86502371.84859927,75248252.36742899,19318975.04536885,7976064.562414285,3348440.9491966055
Gujarat,Medium,Regular_Loss,Downside,2073,24825.05815198625,61389088.00468403,53402253.465002224,13310979.745697495,5390915.536425599,2220864.3490458964
Gujarat,Medium,Regular_Loss,Downside,2074,17304.972538952457,42792910.115596056,37225472.910165295,9008519.809017602,3578935.4736235696,1446834.6292130435
Gujarat,Medium,Regular_Loss,Downside,2075,11872.919338029178,29360160.433560617,25540348.948114395,6000712.447826647,2338574.297273227,927730.255039983
Gujarat,Medium,Regular_Loss,Reference,2026,238.420753274737,594065.4928553791,515881.45242582296,515881.45242582296,515881.45242582296,515881.45242582296
Gujarat,Medium,Regular_Loss,Reference,2027,367.69437191788745,936761.9131046861,814228.8015967708,790513.3996085153,775456.001520734,760961.4968194119
Gujarat,Medium,Regular_Loss,Reference,2028,556.3561222893928,1449348.768000392,1260924.4163882053,1188542.196614389,1143695.615771615,1101340.2186987556
Gujarat,Medium,Regular_Loss,Reference,2029,829.2943487816736,2209185.7623421527,1923731.891981685,1760487.1957787124,1661791.9377878716,1570338.2591318712
Gujarat,Medium,Regular_Loss,Reference,2030,1221.256021230533,3327050.010708234,2899779.862949542,2576416.8500373987,2385656.069600252,2212228.1734360335
Gujarat,Medium,Regular_Loss,Reference,2031,1779.7313891756626,4958629.0293160565,4325715.232091906,3731399.95794686,3389311.073035191,3084175.1768635176
Gujarat,Medium,Regular_Loss,Reference,2032,2568.044104286323,7317951.5250098845,6389599.577658143,5351189.052801222,4768017.5831913985,4257659.991873775
Gujarat,Medium,Regular_Loss,Reference,2033,3668.3453123445015,10692084.286121741,9343970.994827636,7597503.49813286,6640585.735301377,5818955.5252060145
Gujarat,Medium,Regular_Loss,Reference,2034,5184.192578635771,15456227.40901831,13519317.698948618,10672274.233173866,9150406.36641952,7868365.988295358
Gujarat,Medium,Regular_Loss,Reference,2035,7242.414429936389,22088230.48227209,19337108.249395676,14820283.317476824,12464872.391429171,10518105.66084859
Gujarat,Medium,Regular_Loss,Reference,2036,9993.995690690559,30846380.42891725,27016454.21590212,20102779.184138738,16585759.30681943,13733795.376643851
Gujarat,Medium,Regular_Loss,Reference,2037,13613.744154565222,42524274.035124235,37260933.41825421,26918091.087276682,21785696.06168195,17702401.053690065
Gujarat,Medium,Regular_Loss,Reference,2038,18298.502418838878,57846340.59478321,50708941.11974825,35566231.04728155,28236635.85163849,22515376.297602493
Gujarat,Medium,Regular_Loss,Reference,2039,24263.6495326941,77629039.14078787,68080672.56765479,46359625.21258129,36104634.228918746,28251058.703917164
Gujarat,Medium,Regular_Loss,Reference,2040,31737.60155807628,102767699.60723627,90166742.94967562,59610839.25670096,45540332.28986576,34968217.4822615
Gujarat,Medium,Regular_Loss,Reference,2041,40953.976528292675,134214590.94337302,117809074.26562056,75617161.82913572,56668179.03203237,42699430.045325294
Gujarat,Medium,Regular_Loss,Reference,2042,52141.048525429534,172946267.46059287,151872314.88649607,94641805.6200911,69574457.32100987,51444407.49951546
Gujarat,Medium,Regular_Loss,Reference,2043,65508.09546847645,219918019.46415418,193203854.1780755,116891509.1783306,84294201.61154538,61163392.37174102
Gujarat,Medium,Regular_Loss,Reference,2044,81228.27675954878,276003188.3969013,242580430.61959183,142490436.85918394,100797179.38908884,71770796.22609213
Gujarat,Medium,Regular_Loss,Reference,2045,99417.81014164475,341915392.5999573,300639577.049265,171450549.8978428,118973289.46151781,83129348.28697602
Gujarat,Medium,Regular_Loss,Reference,2046,120111.52118038874,418112631.1782032,367794951.9884582,203639147.4281363,138618049.25823003,95045204.73283198
Gujarat,Medium,Regular_Loss,Reference,2047,143235.3909793732,504684138.0914262,444136279.81132495,238745135.61752254,159419326.4983128,107264723.87131198
Gujarat,Medium,Regular_Loss,Reference,2048,168577.58537365744,601224065.012382,529317448.863418,276246807.1481191,180947101.65785888,119473916.76763496
Gujarat,Medium,Regular_Loss,Reference,2049,195760.6040933086,706700698.88639,622440405.1445158,315385417.1759619,202648735.48357832,131301863.53336659
Gujarat,Medium,Regular_Loss,Reference,2050,224218.51664707877,819335667.7576239,721947569.8711281,355150365.48793274,223852774.32357812,142329523.18034023
Gujarat,Medium,Regular_Loss,Reference,2051,253184.4771032001,936513545.7236834,825540803.2250345,394282885.27301997,243784487.34194934,152105214.00526148
Gujarat,Medium,Regular_Loss,Reference,2052,281694.4193147473,1054746879.645517,930149062.7462691,431305216.12731117,261595806.0200464,160167476.43372136
Gujarat,Medium,Regular_Loss,Reference,2053,308612.56134848384,1169722960.4209292,1031968123.3036125,464580755.0101874,276410927.08870244,166075009.12556508
Gujarat,Medium,Regular_Loss,Reference,2054,332682.7219935262,1276454794.744382,1126592386.4142876,492407342.40047777,287386549.4281266,169441987.42382866
Gujarat,Medium,Regular_Loss,Reference,2055,352606.3613401431,1369548624.4957857,1209249942.1486313,513140814.0639302,293782824.7216737,169975576.33677936
Gujarat,Medium,Regular_Loss,Reference,2056,367143.95478321525,1443584244.633205,1275137859.5520601,525339914.6929022,295038144.6276473,167511184.5840281
Gujarat,Medium,Regular_Loss,Reference,2057,375231.4139644689,1493584075.9254348,1319836731.8703396,527917726.4595393,290838529.2023283,162040323.90704817
Gujarat,Medium,Regular_Loss,Reference,2058,376098.6576626794,1515525579.1935177,1339764538.0530496,520280187.1494025,281171247.72272885,153726094.00819248
Gujarat,Medium,Regular_Loss,Reference,2059,369374.1005788637,1506833184.4673073,1332613465.1045341,502430253.09677565,266352837.5772199,142902403.5827076
Gujarat,Medium,Regular_Loss,Reference,2060,355157.73418634146,1466774935.7990284,1297703446.1279998,475017727.83360016,247024079.45414603,130054988.98292464
Gujarat,Medium,Regular_Loss,Reference,2061,334047.4219412238,1396689898.013902,1236186708.3395422,439320232.7352718,224108641.10393846,115784880.2185269
Gujarat,Medium,Regular_Loss,Reference,2062,307108.43522341846,1299988313.2758048,1151051538.288908,397150103.6210511,198737582.69706556,100757822.41297932
Gujarat,Medium,Regular_Loss,Reference,2063,275784.81707794237,1181898108.4862192,1046901320.1602076,350694078.9222551,172147881.24066538,85645780.81719318
Gujarat,Medium,Regular_Loss,Reference,2064,241761.5716709621,1048974807.4537661,929523344.964171,302305301.02723217,145568342.46879292,71068434.6022265
Gujarat,Medium,Regular_Loss,Reference,2065,206796.63950276605,908438360.9325682,805303131.4788857,254277319.36696294,120109324.40794194,57542941.44969459
Gujarat,Medium,Regular_Loss,Reference,2066,172548.37604529862,767437711.2921872,680573265.9183333,208634390.31503582,96672493.91269794,45448942.006863
Gujarat,Medium,Regular_Loss,Reference,2067,140425.5660763911,632360541.1996553,561000805.8552601,166969548.26655143,75893087.84639621,35012941.64945097
Gujarat,Medium,Regular_Loss,Reference,2068,111482.14453828,508295465.113585,451108572.0387831,130351982.92976938,58120657.51179401,26312518.403375156
Gujarat,Medium,Regular_Loss,Reference,2069,86368.98511563713,398719132.37955916,353995051.9388826,99310811.18334526,43436750.83345711,19297220.13514178
Gujarat,Medium,Regular_Loss,Reference,2070,65343.16180720789,305431422.7983345,271274050.99316573,73887396.80889508,31701447.576830253,13820445.24600846
Gujarat,Medium,Regular_Loss,Reference,2071,48324.29596410929,228712217.04384407,203211122.25314516,53736869.50226995,22616688.4797046,9675590.478107855
Gujarat,Medium,Regular_Loss,Reference,2072,34980.588264519676,167635933.5857274,149000578.02407277,38253891.06097784,15793565.867204964,6630315.27262054
Gujarat,Medium,Regular_Loss,Reference,2073,24825.05815198625,120462635.62736931,107111247.0073581,26698417.14424524,10812796.24269621,4454485.240335179
Gujarat,Medium,Regular_Loss,Reference,2074,17304.972538952457,85027801.6665732,75631845.66765383,18302815.965128228,7271405.14907128,2939567.04451635
Gujarat,Medium,Regular_Loss,Reference,2075,11872.919338029178,59071955.896314815,52563622.53385486,12349838.472549569,4812930.977527622,1909326.416730841
Gujarat,Medium,Regular_Loss,Upside,2026,238.420753274737,594065.4928553791,515881.45242582296,515881.45242582296,515881.45242582296,515881.45242582296
Gujarat,Medium,Regular_Loss,Upside,2027,367.69437191788745,958958.5483978236,833962.4060136187,809672.2388481735,794249.9104891607,779404.1177697371
Gujarat,Medium,Regular_Loss,Upside,2028,556.3561222893928,1519005.63883282,1322911.3569215008,1246970.8331807905,1199919.5981147396,1155482.0132077043
Gujarat,Medium,Regular_Loss,Upside,2029,829.2943487816736,2370715.869557713,2067612.59935625,1892158.425074378,1786081.5025213258,1687787.775087282
